,movie_id,title,category,year,Poster,Director,Actors,Runtime
586,592,Batman ,Action,1989,https://m.media-amazon.com/images/M/MV5BZDNjOGNhN2UtNmNhMC00YjU4LWEzMmUtNzRkM2RjN2RiMjc5XkEyXkFqcGdeQXVyMTU0OTM5ODc1._V1_SX300.jpg,Tim Burton,"Michael Keaton, Jack Nicholson, Kim Basinger",126 min
588,594,Snow White and the Seven Dwarfs ,Animation,1937,https://m.media-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_SX300.jpg,"William Cottrell, David Hand, Wilfred Jackson","Adriana Caselotti, Harry Stockwell, Lucille La Verne",83 min
589,595,Beauty and the Beast ,Animation,1991,https://m.media-amazon.com/images/M/MV5BMzE5MDM1NDktY2I0OC00YWI5LTk2NzUtYjczNDczOWQxYjM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Gary Trousdale, Kirk Wise","Paige O'Hara, Robby Benson, Jesse Corti",84 min
590,596,Pinocchio ,Animation,1940,https://m.media-amazon.com/images/M/MV5BMTU4Mzk3ODIyOF5BMl5BanBnXkFtZTgwODgyNzk2NjE@._V1_SX300.jpg,"Norman Ferguson, T. Hee, Wilfred Jackson","Dickie Jones, Christian Rub, Mel Blanc",88 min
591,597,Pretty Woman ,Comedy,1990,https://m.media-amazon.com/images/M/MV5BNjk2ODQzNDYxNV5BMl5BanBnXkFtZTgwMTcyNDg4NjE@._V1_SX300.jpg,Garry Marshall,"Richard Gere, Julia Roberts, Jason Alexander",119 min
592,598,Window to Paris ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BMTBiOTc3NjgtYTNmZS00ODBlLWJmMGItNzYxOWViMjg0YzEzXkEyXkFqcGdeQXVyNTE1MDE2MzY@._V1_SX300.jpg,"Yuri Mamin, Arkadiy Tigay","Sergey Dreyden, Agnès Soral, Viktor Mikhailov",115 min
594,600,Love and a .45 ,Action,1994,https://m.media-amazon.com/images/M/MV5BNTM1NzQ3OTEzNV5BMl5BanBnXkFtZTgwMzQ2NjkwMzE@._V1_SX300.jpg,C.M. Talkington,"Gil Bellows, Renée Zellweger, Rory Cochrane",101 min
597,603,"Bye Bye, Love ",Comedy,1995,https://m.media-amazon.com/images/M/MV5BMjMxY2Y4YjEtYTQ2MC00ZjM2LTg0MDYtNmUyOTczMjdmMTlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Sam Weisman,"Matthew Modine, Randy Quaid, Paul Reiser",106 min
598,604,Criminals ,Documentary,1996,https://m.media-amazon.com/images/M/MV5BMGNiNWZhOTUtNWIzOS00YmMyLTk3ODctNjJiODg0OTBlZWJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDg4Mjg1ODc@._V1_SX300.jpg,Bacho Gokadze,"Zura Begalishvili, Devi Bibileishvili, Dato Davituliani",75 min
599,605,One Fine Day ,Drama,1996,https://m.media-amazon.com/images/M/MV5BZjlkODI1ZDYtOTAwMy00ZTMxLThhMzgtMmE4MzFiNzQyYmRmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,Michael Hoffman,"Michelle Pfeiffer, George Clooney, Mae Whitman",108 min
600,606,Candyman: Farewell to the Flesh ,Fantasy,1995,https://m.media-amazon.com/images/M/MV5BZDA2ZWE2YTctN2JiNi00NjdmLThhYWQtN2JjY2M4MTNhM2I5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Bill Condon,"Tony Todd, Kelly Rowan, Caroline Barclay",95 min
601,607,Century ,Drama,1993,https://m.media-amazon.com/images/M/MV5BMTM1ODYwNzI1OF5BMl5BanBnXkFtZTcwNjMxODcxMQ@@._V1_SX300.jpg,Stephen Poliakoff,"Charles Dance, Clive Owen, Miranda Richardson",112 min
602,608,Fargo ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BNDJiZDgyZjctYmRjMS00ZjdkLTkwMTEtNGU1NDg3NDQ0Yzk1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"Joel Coen, Ethan Coen","William H. Macy, Frances McDormand, Steve Buscemi",98 min
603,609,Homeward Bound II: Lost in San Francisco ,Adventure,1996,https://m.media-amazon.com/images/M/MV5BYmU1NzY1YTUtZTM1ZS00NzE0LTg4YzMtYTYxZWM1MzA2MWU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,David R. Ellis,"Michael J. Fox, Sally Field, Ralph Waite",88 min
604,610,Heavy Metal ,Action,1981,https://m.media-amazon.com/images/M/MV5BOTc2NzM1ODgtM2RkYi00M2U4LWE4NzEtMDMzZGUzYmI1ZDUzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"Gerald Potterton, John Bruno, John Halas","Richard Romanus, John Candy, Joe Flaherty",86 min
605,611,Hellraiser: Bloodline ,Action,1996,https://m.media-amazon.com/images/M/MV5BMzM1NjVhNGUtY2FhNy00MTQ4LTkyNDAtZWE2YWZhYWQ2YzdmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Kevin Yagher,"Bruce Ramsay, Valentina Vargas, Doug Bradley",85 min
607,613,Jane Eyre ,Drama,1996,https://m.media-amazon.com/images/M/MV5BNjU0Mjc0NzU3NF5BMl5BanBnXkFtZTcwMTU4OTkwNA@@._V1_SX300.jpg,Cary Joji Fukunaga,"Mia Wasikowska, Michael Fassbender, Jamie Bell",120 min
608,614,Loaded ,Drama,1994,https://m.media-amazon.com/images/M/MV5BMTk3NjIxNDgzOV5BMl5BanBnXkFtZTcwMDE0NjQ2MQ@@._V1_SX300.jpg,Alan Pao,"Jesse Metcalfe, Corey Large, Monica Keena",98 min
609,615,Bread and Chocolate ,Comedy,1973,https://m.media-amazon.com/images/M/MV5BMWFjYjNiZjItMjU3Yy00YTk3LWFhZmMtN2NlZTZjYTE1YTIzXkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_SX300.jpg,Franco Brusati,"Nino Manfredi, Anna Karina, Paolo Turco",100 min
612,618,Two Much ,Comedy,1995,https://m.media-amazon.com/images/M/MV5BODI2YmUyNDAtMjAyMy00ZjEzLWExMTktZWUyYjMxYWFlODEyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Fernando Trueba,"Antonio Banderas, Melanie Griffith, Daryl Hannah",118 min
613,619,Ed ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BZDZjZmEyOGEtNDliOS00M2EwLWEwN2UtYzdkYzNhZTRlYjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Bill Couturié,"Matt LeBlanc, Jayne Brook, Gene Ross",94 min
614,620,Scream of Stone ,Drama,1991,https://m.media-amazon.com/images/M/MV5BMjkwNDEyODY4OF5BMl5BanBnXkFtZTcwODQyNjUyMQ@@._V1_SX300.jpg,Werner Herzog,"Vittorio Mezzogiorno, Stefan Glowacz, Mathilda May",105 min
615,621,My Favorite Season ,Drama,1993,https://m.media-amazon.com/images/M/MV5BMmRiYTZlZGEtNzllOS00NTVlLTkxNTgtMTIyNmExYTJiMWM0XkEyXkFqcGdeQXVyMTEzNDY2Nw@@._V1_SX300.jpg,Raymond Lawrence Sullivan,"Lucia Liu, Alain Benatar, Antonia Czinger",
617,624,Condition Red ,Action,1995,https://m.media-amazon.com/images/M/MV5BMjA2MzA2Nzk0MV5BMl5BanBnXkFtZTcwODAyMTgyMQ@@._V1_SX300.jpg,Mika Kaurismäki,"James Russo, Cynda Williams, Paul Calderon",83 min
620,627,"Last Supper, The ",Drama,1995,https://m.media-amazon.com/images/M/MV5BMTRmYmU0MzgtMjAyMi00MjQ3LTg2NzQtOTQ3NDIyZjMzNjRjXkEyXkFqcGdeQXVyMjI3MDczMjI@._V1_SX300.jpg,"Lars Bergström, Mats Bigert","Brian Price, Mimi Martin, Sakae Menda",57 min
621,628,Primal Fear ,Crime,1996,https://m.media-amazon.com/images/M/MV5BZTM2NWI2OGYtYWNhMi00ZTlmLTg2ZTAtMmI5NWRjODA5YTE1XkEyXkFqcGdeQXVyODE2OTYwNTg@._V1_SX300.jpg,Gregory Hoblit,"Richard Gere, Laura Linney, Edward Norton",129 min
622,629,Rude ,Drama,1995,https://m.media-amazon.com/images/M/MV5BYjE3OWFmYzYtN2Q3OC00OTFhLWI5NTYtNzJjYThiM2ZlMTg3L2ltYWdlXkEyXkFqcGdeQXVyNjg3MjkyOQ@@._V1_SX300.jpg,Clement Virgo,"Maurice Dean Wint, Rachael Crawford, Clark Johnson",89 min
623,630,Carried Away ,Drama,1996,https://m.media-amazon.com/images/M/MV5BMDE1YWNhN2ItOTc4Mi00NmMzLThlOWQtMTAzYTFjZmE2NmVjXkEyXkFqcGdeQXVyMTI0Nzk5NTQ2._V1_SX300.jpg,Bruno Barreto,"Dennis Hopper, Amy Irving, Amy Locane",109 min
624,631,All Dogs Go to Heaven 2 ,Adventure,1996,https://m.media-amazon.com/images/M/MV5BMzQ5NzdkOWEtNjg3Yi00NzY1LWE1NzItOWFiOGFiYzRiYmJjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"Larry Leker, Paul Sabella","Charlie Sheen, Sheena Easton, Dom DeLuise",82 min
625,632,Land and Freedom ,Drama,1995,https://m.media-amazon.com/images/M/MV5BMDc1MGM4OWEtZjUzNS00MWEyLWI0ZGUtMWU5YzU0MjhiYjU1XkEyXkFqcGdeQXVyNzgzODI1OTE@._V1_SX300.jpg,Ken Loach,"Ian Hart, Rosana Pastor, Icíar Bollaín",109 min
626,633,Denise Calls Up ,Comedy,1995,https://m.media-amazon.com/images/M/MV5BMDNiODVjOTktZmFlZS00Y2VmLTg5NmItYWUyMjg5ZWQxMmM1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,Hal Salwen,"Tim Daly, Caroleen Feeney, Dan Gunther",80 min
627,634,Theodore Rex ,Comedy,1995,https://m.media-amazon.com/images/M/MV5BMGE2MDBhODctN2JhMy00NGRjLWFlZjAtNjk5MGUwNTBmMzJlXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_SX300.jpg,Jonathan R. Betuel,"Whoopi Goldberg, Armin Mueller-Stahl, Juliet Landau",92 min
629,636,Frisk ,Drama,1995,https://m.media-amazon.com/images/M/MV5BMTkxMjQzMzMxN15BMl5BanBnXkFtZTcwODc0OTgyMQ@@._V1_SX300.jpg,Todd Verow,"Michael Gunther, Craig Chester, Michael Stock",88 min
630,637,Sgt. Bilko ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BNDI2NzBhMzYtZjk4Zi00M2U0LWJjYTEtNWJlZDY0MDk5OWY1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Jonathan Lynn,"Steve Martin, Dan Aykroyd, Phil Hartman",93 min
632,639,Girl 6 ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BNjA0MTkzMjEtMzhlZS00NTRkLThiMGYtNWJiZWEwZmQwMGViXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Spike Lee,"Theresa Randle, Isaiah Washington, Spike Lee",108 min
633,640,Diabolique ,Drama,1996,https://m.media-amazon.com/images/M/MV5BMGJmNmU5OTAtOTQyYy00MmM3LTk4MzUtMGFiZDYzODdmMmU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Henri-Georges Clouzot,"Simone Signoret, Véra Clouzot, Paul Meurisse",117 min
634,641,"Little Indian, Big City ",Adventure,1994,https://m.media-amazon.com/images/M/MV5BMWU1NDRmMDMtZjFkYS00ZTMyLTk2OGEtOGY1OTIwYmUzZjY3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Hervé Palud,"Thierry Lhermitte, Ludwig Briand, Patrick Timsit",90 min
635,642,Roula ,Drama,1995,https://m.media-amazon.com/images/M/MV5BNWU5NTE5NzMtMGIzOC00MmE3LTg5YjUtMjMzMzc4MWQ5N2I5XkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_SX300.jpg,Martin Enlen,"Anica Dobra, Felicitas Grimm-Luck, Martin Umbach",97 min
636,643,Peanuts - Die Bank zahlt alles ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BMzE5MzY1ODQ0MV5BMl5BanBnXkFtZTcwMzY3NDgxMQ@@._V1_SX300.jpg,Carlo Rola,"Ulrich Mühe, Iris Berben, Marita Marschall",95 min
637,644,Happy Weekend ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BOGZhNGYzZTYtZjgwYS00MTU1LTgyZWMtMmJmZDM1YWNjOGM1XkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_SX300.jpg,Ed Herzog,"Erik Goertz, Anton Rattinger, Dieter Wardetzky",
638,645,Nelly & Monsieur Arnaud ,Drama,1995,https://m.media-amazon.com/images/M/MV5BNWVkNjZjNGItODlhMC00YjgzLTk4MTEtZWNlNjVhNzFkYzIxXkEyXkFqcGdeQXVyMjU4MDUyNA@@._V1_SX300.jpg,Anne Émond,"Mylène Mackay, Milya Corbeil-Gauvreau, Mickaël Gouin",100 min
639,647,Courage Under Fire ,Action,1996,https://m.media-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Edward Zwick,"Denzel Washington, Meg Ryan, Lou Diamond Phillips",116 min
640,648,Mission: Impossible ,Action,1996,https://m.media-amazon.com/images/M/MV5BMTY4MTUxMjQ5OV5BMl5BanBnXkFtZTcwNTUyMzg5Ng@@._V1_SX300.jpg,Brad Bird,"Tom Cruise, Jeremy Renner, Simon Pegg",132 min
641,649,Cold Fever ,Comedy,1995,https://m.media-amazon.com/images/M/MV5BZTY2MjcxOWItYjliYy00Mjc3LTk2M2QtYWQ0ZGQxYjlhMTNhXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,Friðrik Þór Friðriksson,"Masatoshi Nagase, Lili Taylor, Fisher Stevens",83 min
642,650,Moll Flanders ,Drama,1996,https://m.media-amazon.com/images/M/MV5BZDZlODcwNGUtN2JhNi00Njc2LWJmZjYtNWI2ZWE1MTUyNDFjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Pen Densham,"Robin Wright, Morgan Freeman, Stockard Channing",123 min
644,652,"301, 302 ",Horror,1995,https://m.media-amazon.com/images/M/MV5BOTE0MGU3MGQtZjVhMi00OTU4LWE3ZjYtY2I2ZDI1YmY2Y2I4XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,Cheol-su Park,"Pang Eun-jin, Sin-hye Hwang, Chu-Ryun Kim",100 min
645,653,Dragonheart ,Action,1996,https://m.media-amazon.com/images/M/MV5BZGYzMjk3M2MtZDZlYi00YjhmLWFmMmItYjRiMjk4ZWI2N2Q5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Rob Cohen,"Dennis Quaid, Sean Connery, Dina Meyer",103 min
647,655,My Mother's Courage ,Comedy,1995,https://m.media-amazon.com/images/M/MV5BMTYzNzI0NTI3Ml5BMl5BanBnXkFtZTcwMDIyMjE0MQ@@._V1_SX300.jpg,Michael Verhoeven,"Pauline Collins, George Tabori, Ulrich Tukur",89 min
648,656,Eddie ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BMGE0YzJkNjUtOGU4Ny00Njc0LTg1ZmItNjA5ZGVkZGVhYzk5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Steve Rash,"Whoopi Goldberg, Frank Langella, Dennis Farina",100 min
649,657,Yankee Zulu ,Comedy,1994,https://m.media-amazon.com/images/M/MV5BMjA2MDUyNDc4MV5BMl5BanBnXkFtZTYwNjU3MDg4._V1_SX300.jpg,Gray Hofmeyr,"Leon Schuster, John Matshikiza, Wilson Dunster",100 min
650,658,Billy's Holiday ,Drama,1995,https://m.media-amazon.com/images/M/MV5BMTQyMjIzNzYyOF5BMl5BanBnXkFtZTcwMzg5NTAyMQ@@._V1_SX300.jpg,Richard Wherrett,"Max Cullen, Kris McQuade, Tina Bursill",92 min
651,659,Purple Noon ,Crime,1960,https://m.media-amazon.com/images/M/MV5BOGZkMjQxM2YtMzEyMS00ZjQyLWE1NzAtZTUwMmQ5MDY5YzNjXkEyXkFqcGdeQXVyODQ0OTczOQ@@._V1_SX300.jpg,René Clément,"Alain Delon, Maurice Ronet, Marie Laforêt",118 min
652,660,August ,Drama,1996,https://m.media-amazon.com/images/M/MV5BMjhkMTg0OTEtY2U3ZC00OGVkLWIxZjktMDZkMTM0MzNiNWY3XkEyXkFqcGdeQXVyMjI0Mjg2NzE@._V1_SX300.jpg,Austin Chick,"Josh Hartnett, Naomie Harris, Adam Scott",88 min
653,661,James and the Giant Peach ,Adventure,1996,https://m.media-amazon.com/images/M/MV5BMTNkNWIwNGUtNTJlOC00NDU3LTk0NWEtNjNjNDM4NzRiNThkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Henry Selick,"Paul Terry, Joanna Lumley, Pete Postlethwaite",79 min
654,662,Fear ,Thriller,1996,https://m.media-amazon.com/images/M/MV5BZTM4ZmJmMTQtMWUxOS00MjQxLTllNmQtNzI4YWVhYzZlNTRkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,James Foley,"Mark Wahlberg, Reese Witherspoon, William Petersen",97 min
655,663,Kids in the Hall: Brain Candy ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BZDJlZDE4N2UtMjhjMC00ZWYyLWFiNjItZjI1NjY0MDE3YjE4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Kelly Makin,"David Foley, Bruce McCulloch, Kevin McDonald",89 min
656,664,Faithful ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BOWQzNGIxNmMtNjhjMS00Njc5LWI1N2MtODczZDEyYjI2M2Q4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Paul Mazursky,"Cher, Chazz Palminteri, Ryan O'Neal",91 min
657,665,Underground ,Comedy,1995,https://m.media-amazon.com/images/M/MV5BNzI4YTVmMWEtMWQ3MS00OGE1LWE5YjMtNjc4NWJmYjRmZTQyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,Emir Kusturica,"Predrag 'Miki' Manojlovic, Lazar Ristovski, Mirjana Jokovic",167 min
658,666,All Things Fair ,Drama,1995,https://m.media-amazon.com/images/M/MV5BZjEyMzQ3ZTgtOWI0ZS00N2Q1LWE4NDQtYzdmOWY0MWJiYmRhXkEyXkFqcGdeQXVyNzc5NDg5Mjc@._V1_SX300.jpg,Austin Nwaolie,"Chris Akwarandu, Uzor Arukwe, Tessy Brown",
659,667,Bloodsport 2 ,Action,1996,https://m.media-amazon.com/images/M/MV5BYTlmNDMzZTItNTA2Mi00ZWYyLTlkNzctM2ZjYWY3OWVlODU5XkEyXkFqcGdeQXVyNDkwMzY5NjQ@._V1_SX300.jpg,"Alan Mehrez, Philip Tan","Daniel Bernhardt, James Hong, Pat Morita",90 min
660,668,Song of the Little Road ,Drama,1955,https://m.media-amazon.com/images/M/MV5BNTkzNzM2MjA3N15BMl5BanBnXkFtZTcwNTYzMDU2Mw@@._V1_SX300.jpg,Priyanka Kumar,"Davlat Khudanazarov, Ismail Merchant, Partha Mitter",70 min
662,671,Mystery Science Theater 3000: The Movie ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BYzNmN2UzNTAtNmZkMS00MmI3LThhNzEtNjI1YjJlN2JiZjU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Jim Mallon,"Trace Beaulieu, Michael J. Nelson, Jim Mallon",73 min
663,672,Tarantella ,Drama,1995,https://m.media-amazon.com/images/M/MV5BOGY4NmM0OWYtMDVkMC00YmQwLWFiZGUtYWNhZGY2MjczNzk3XkEyXkFqcGdeQXVyMDM0MzU2NA@@._V1_SX300.jpg,"Mary Ellen Bute, Ted Nemeth",,4 min
664,673,Space Jam ,Adventure,1996,https://m.media-amazon.com/images/M/MV5BYjA3ZmMwNTUtNGM2Ni00YjUyLWE5ZDYtY2Y4YzhmYzlhYWI2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Joe Pytka,"Michael Jordan, Wayne Knight, Theresa Randle",88 min
665,674,Barbarella ,Adventure,1968,https://m.media-amazon.com/images/M/MV5BMjExMzcwMjU4OV5BMl5BanBnXkFtZTgwNzYzMjU2MTE@._V1_SX300.jpg,Roger Vadim,"Jane Fonda, John Phillip Law, Anita Pallenberg",98 min
666,675,Hostile Intentions ,Action,1994,https://m.media-amazon.com/images/M/MV5BMTIyMjQ2NzMzNF5BMl5BanBnXkFtZTcwNDczNDcxMQ@@._V1_SX300.jpg,Catherine Cyran,"Tia Carrere, Rigg Kennedy, Lisa Dean Ryan",90 min
667,676,They Bite ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BZDdjZjM3OGUtYmZmZS00ZTdiLTkwZTgtZjQ5OGIzNDYyZjYxXkEyXkFqcGdeQXVyNjQ2MjQ4MzQ@._V1_SX300.jpg,Brett Piper,"Donna Frotscher, Nick Baldasare, Christina Veronica",98 min
668,678,Some Folks Call It a Sling Blade ,Drama,1993,https://m.media-amazon.com/images/M/MV5BMTMxNzU2MDY5N15BMl5BanBnXkFtZTcwODU1MTUxMQ@@._V1_SX300.jpg,George Hickenlooper,"Billy Bob Thornton, Molly Ringwald, J.T. Walsh",25 min
670,680,Alphaville ,Drama,1965,https://m.media-amazon.com/images/M/MV5BMjE1MDUxNDk2NF5BMl5BanBnXkFtZTgwMDM5MDY5MDE@._V1_SX300.jpg,Jean-Luc Godard,"Eddie Constantine, Anna Karina, Akim Tamiroff",99 min
671,681,Coup de torchon ,Crime,1981,https://m.media-amazon.com/images/M/MV5BMDA3NGQ3Y2YtMzNlZi00MzIwLWJjNzItNWVlY2JhZmViMTAxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,Bertrand Tavernier,"Philippe Noiret, Isabelle Huppert, Stéphane Audran",128 min
672,682,Tigrero: A Film That Was Never Made ,Documentary,1994,https://m.media-amazon.com/images/M/MV5BMTI0ODE4MDc0MV5BMl5BanBnXkFtZTcwMzkzNDUyMQ@@._V1_SX300.jpg,Mika Kaurismäki,"Samuel Fuller, Jim Jarmusch",75 min
674,684,Windows ,Drama,1980,https://m.media-amazon.com/images/M/MV5BYTQ4ZjBmYmYtNTc3Ny00NGMwLWIxMTItY2MzMmYyOGJjNTJhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Gordon Willis,"Talia Shire, Joe Cortese, Elizabeth Ashley",96 min
675,685,It's My Party ,Drama,1996,https://m.media-amazon.com/images/M/MV5BMjU0YjM4NzktNDJlZi00ZmNjLWI1MWQtOTIxMDI4NWY0NGYwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Randal Kleiser,"Eric Roberts, Gregory Harrison, Margaret Cho",110 min
676,687,Country Life ,Drama,1994,https://m.media-amazon.com/images/M/MV5BMjEzNzM5MDM1Ml5BMl5BanBnXkFtZTcwMDMwMTYyMQ@@._V1_SX300.jpg,Michael Blakemore,"Sam Neill, Greta Scacchi, John Hargreaves",118 min
677,688,Operation Dumbo Drop ,Action,1995,https://m.media-amazon.com/images/M/MV5BZjlhY2JiNTEtYzcyZi00YmVjLThiZGEtODg2Nzk5NTc5OGM0XkEyXkFqcGdeQXVyNDYzNTI2ODc@._V1_SX300.jpg,Simon Wincer,"Danny Glover, Ray Liotta, Denis Leary",107 min
678,690,"Promise, The ",Drama,1995,https://m.media-amazon.com/images/M/MV5BYjk5YmRkOWEtMGUxMS00MzMwLWI3M2QtOGEwM2EwM2VjMmUzXkEyXkFqcGdeQXVyODAyNDE3Mw@@._V1_SX300.jpg,Thom Zimny,"Mike Appel, Roy Bittan, Clarence Clemons",85 min
679,691,Mrs. Winterbourne ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BNjg3Mzg5Y2UtNzQ5Yy00NGY4LTk5M2QtZGE1NmZkZTBlZmEwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Richard Benjamin,"Shirley MacLaine, Ricki Lake, Brendan Fraser",105 min
680,692,Solo ,Action,1996,https://m.media-amazon.com/images/M/MV5BNTllNjc5NDQtNGM5Yi00ZmE0LWEzOTEtZGUzY2E0YjE4YWQzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Norberto Barba,"Mario Van Peebles, William Sadler, Barry Corbin",94 min
681,693,Under the Domim Tree ,Drama,1994,https://m.media-amazon.com/images/M/MV5BOWM0OTFmNWMtZDQ4Yi00NTYyLThlYTctOWEwOWY1NzNlOThhXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,Eli Cohen,"Gila Almagor, Kaipu Cohen, Juliano Mer-Khamis",102 min
683,695,True Crime ,Mystery,1996,https://m.media-amazon.com/images/M/MV5BNzYxMzJlNTUtYzBiNi00NWJmLThmOTAtYTMyYjdlY2Y4YzE0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Clint Eastwood,"Clint Eastwood, Isaiah Washington, LisaGay Hamilton",127 min
684,696,Butterfly Kiss ,Drama,1995,https://m.media-amazon.com/images/M/MV5BMTIyMzAzMDgyN15BMl5BanBnXkFtZTcwMjY3ODkxMQ@@._V1_SX300.jpg,Michael Winterbottom,"Amanda Plummer, Kathy Jamieson, Saskia Reeves",88 min
685,697,Feeling Minnesota ,Drama,1996,https://m.media-amazon.com/images/M/MV5BZDE5ZGI1ZGYtOTM0MS00ZDM4LTgxMTMtMTNhNzk4NjgwZTJmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Steven Baigelman,"Keanu Reeves, Vincent D'Onofrio, Cameron Diaz",99 min
686,698,Delta of Venus ,Drama,1995,https://m.media-amazon.com/images/M/MV5BNDY0MGI3N2QtYTczNS00YTI5LWE2ZjAtNTY4MWJmZjdhMTRlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,Zalman King,"Audie England, Costas Mandylor, Eric da Silva",102 min
687,699,To Cross the Rubicon ,Drama,1991,https://m.media-amazon.com/images/M/MV5BMTUxMjE5NjYzMF5BMl5BanBnXkFtZTcwMTQ1NjAwMQ@@._V1_SX300.jpg,Barry Caillier,"Patricia Royce, Lorraine Devon Wilke, JD Souther",
688,700,Angus ,Comedy,1995,https://m.media-amazon.com/images/M/MV5BMTU5OGIwM2QtY2M1Ni00N2MxLThkYmUtNDgyOGZmNzA4MWE5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Patrick Read Johnson,"Charlie Talbert, George C. Scott, Kathy Bates",90 min
689,701,Daens ,Drama,1992,https://m.media-amazon.com/images/M/MV5BMTUxNTgzOTE1OV5BMl5BanBnXkFtZTcwNDI3MzIyMQ@@._V1_SX300.jpg,Stijn Coninx,"Jan Decleir, Gérard Desarthe, Antje de Boeck",138 min
690,702,Faces ,Drama,1968,https://m.media-amazon.com/images/M/MV5BMzlkNDNjMzQtZThlMi00Yzk5LThmZjktOTU5ZjM2Y2RmMjgxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,John Cassavetes,"John Marley, Gena Rowlands, Lynn Carlin",130 min
